filter,id,slug,title,href,name,gender,dimensions,species
Locations,616b364fbef9e492a01ad05b,great-mothers-fortress,Great Mothers' Fortress,https://www.starwars.com/databank/great-mothers-fortress,Great Mothers' Fortress,,,
Locations,616b2c3724cf6492a01ad05b,havoc-outpost,Havoc Outpost,https://www.starwars.com/databank/havoc-outpost,Havoc Outpost,,,
Locations,616b38121dd55492a01ad05b,hemlock-s-office,Hemlock’s office,https://www.starwars.com/databank/hemlock-s-office,Hemlock’s office,,,
Locations,616b2ed1e7306492a01ad05b,holy-city-of-jedha,Holy City of Jedha,https://www.starwars.com/databank/holy-city-of-jedha,Holy City of Jedha,,,
Locations,616b2d783cf8f492a01ad05b,horizon-base,Horizon Base,https://www.starwars.com/databank/horizon-base,Horizon Base,,,
Locations,616b2cbf0fbf5492a01ad05b,hosnian-prime,Hosnian Prime,https://www.starwars.com/databank/hosnian-prime,Hosnian Prime,,,
Locations,616b23ca36e79492a01ad05b,hoth,Hoth,https://www.starwars.com/databank/hoth,Hoth,,,
Locations,616b2c27fc2d4492a01ad05b,ibaar,Ibaar,https://www.starwars.com/databank/ibaar,Ibaar,,,
Locations,616b25b29563c492a01ad05b,iego,Iego,https://www.starwars.com/databank/iego,Iego,,,angel
Locations,616b25b469eea492a01ad05b,ilum,Ilum,https://www.starwars.com/databank/ilum,Ilum,,,
Locations,616b29b3c584f492a01ad05b,imperial-academy,Imperial Academy,https://www.starwars.com/databank/imperial-academy,Imperial Academy,,,
Locations,616b3363adbdf492a01ad05b,imperial-base-on-daro,Imperial Base on Daro,https://www.starwars.com/databank/imperial-base-on-daro,Imperial Base on Daro,,,
Locations,616b3356a95fa492a01ad05b,imperial-doonium-refinery,Imperial doonium refinery,https://www.starwars.com/databank/imperial-doonium-refinery,Imperial doonium refinery,,,
Locations,616b345c58e35492a01ad05b,imperial-garrison-aldhani,Imperial Garrison (Aldhani),https://www.starwars.com/databank/imperial-garrison-aldhani,Imperial Garrison (Aldhani),,,
Locations,616b381a0c102492a01ad05b,imperial-orbital-space-station,Imperial Orbital Space Station,https://www.starwars.com/databank/imperial-orbital-space-station,Imperial Orbital Space Station,,,
Locations,616b34e270ddc492a01ad05b,ipsidon,Ipsidon,https://www.starwars.com/databank/ipsidon,Ipsidon,,,
Locations,616b34e6e1ed4492a01ad05b,ipsidon-spaceport,Ipsidon spaceport,https://www.starwars.com/databank/ipsidon-spaceport,Ipsidon spaceport,,,
Locations,616b25b681b20492a01ad05b,jabba-the-hutt-s-palace,Jabba the Hutt's Palace,https://www.starwars.com/databank/jabba-the-hutts-palace,Jabba the Hutt's Palace,,,
Locations,616b33e32a34e492a01ad05b,jabiim,Jabiim ,https://www.starwars.com/databank/jabiim,Jabiim,,,
Locations,616b33e143733492a01ad05b,jabiim-hidden-path-safehouse,Jabiim Hidden Path safehouse ,https://www.starwars.com/databank/jabiim-hidden-path-safehouse,Jabiim Hidden Path safehouse,,,
Locations,616b2b9993200492a01ad05b,jakku,Jakku,https://www.starwars.com/databank/jakku,Jakku,,,
Locations,616b2f0f503f8492a01ad05b,jalath,Jalath,https://www.starwars.com/databank/jalath,Jalath,,,
Locations,616b2f0c45722492a01ad05b,jalindi,Jalindi,https://www.starwars.com/databank/jalindi,Jalindi,,,
Locations,616b2f0dcaa34492a01ad05b,jalindi-station,Jalindi Station,https://www.starwars.com/databank/jalindi-station,Jalindi Station,,,
Locations,616b2e1248c93492a01ad05b,jedha,Jedha,https://www.starwars.com/databank/jedha,Jedha,,,
Locations,616b25b85f187492a01ad05b,jedi-temple,Jedi Temple,https://www.starwars.com/databank/jedi-temple,Jedi Temple,,,
Locations,616b2f503b9f9492a01ad05b,jedi-texts,Jedi texts,https://www.starwars.com/databank/jedi-texts,Jedi texts,,,
Locations,616b2ce6ac5af492a01ad05b,jundland-wastes,Jundland wastes,https://www.starwars.com/databank/jundland-wastes,Jundland wastes,,,
Locations,616b2cff3a43d492a01ad05b,kachirho,Kachirho,https://www.starwars.com/databank/kachirho,Kachirho,,,
Locations,616b25bfd6adf492a01ad05b,kadavo,Kadavo,https://www.starwars.com/databank/kadavo,Kadavo,,,
Locations,616b331340901492a01ad05b,kaller,Kaller,https://www.starwars.com/databank/kaller,Kaller,,,
Locations,616b25c15e7a8492a01ad05b,kamino,Kamino,https://www.starwars.com/databank/kamino,Kamino,,,kaminoan
Locations,616b32eb3ea3f492a01ad05b,karthon,Karthon,https://www.starwars.com/databank/karthon,Karthon,,,
Locations,616b25c76d242492a01ad05b,kashyyyk,Kashyyyk,https://www.starwars.com/databank/kashyyyk,Kashyyyk,,,wookiee
Locations,616b31d4208c9492a01ad05b,kef-bir,Kef Bir,https://www.starwars.com/databank/kef-bir,Kef Bir,,,
Locations,61b18a5da80275ec6661d996,kelnacca-s-shelter,Kelnacca’s Shelter,https://www.starwars.com/databank/kelnacca-s-shelter,Kelnacca’s Shelter,,,
Locations,616b3421670e1492a01ad05b,kenari,Kenari,https://www.starwars.com/databank/kenari,Kenari,,,
Locations,616b2978aae27492a01ad05b,kessel,Kessel,https://www.starwars.com/databank/kessel,Kessel,,,
Locations,616b301ee0eb5492a01ad05b,kessel-control-center,Kessel Control Center,https://www.starwars.com/databank/kessel-control-center,Kessel Control Center,,,
Locations,619ffb479448b737c941f177,khofar,Khofar,https://www.starwars.com/databank/khofar,Khofar,,,
Locations,616b31d298e59492a01ad05b,kijimi,Kijimi,https://www.starwars.com/databank/kijimi,Kijimi,,,
Locations,616b320479582492a01ad05b,kijimi-city,Kijimi City,https://www.starwars.com/databank/kijimi-city,Kijimi City,,,
Locations,616b2ee110a93492a01ad05b,killun-71,Killun 71,https://www.starwars.com/databank/killun-71,Killun 71,,,
Locations,616b2edfa1041492a01ad05b,killun-station,Killun Station,https://www.starwars.com/databank/killun-station,Killun Station,,,
Locations,616b25cd48eb9492a01ad05b,kiros,Kiros,https://www.starwars.com/databank/kiros,Kiros,,,togruta
Locations,616b32c6bb439492a01ad05b,klatooinian-wikiup,Klatooinian wikiup,https://www.starwars.com/databank/klatooinian-wikiup,Klatooinian wikiup,,,
Locations,616b34db89139492a01ad05b,koboh,Koboh,https://www.starwars.com/databank/koboh,Koboh,,,
Locations,616b2e8952f77492a01ad05b,krownest,Krownest,https://www.starwars.com/databank/krownest,Krownest,,,
Locations,616b32b6410fa492a01ad05b,kuiil-s-ranch,Kuiil's ranch,https://www.starwars.com/databank/kuiil-s-ranch,Kuiil's ranch,,,
Locations,616b2ea4e5f1f492a01ad05b,lah-mu,Lah'mu,https://www.starwars.com/databank/lah-mu,Lah'mu,,,
Locations,616b25cf05bdf492a01ad05b,lars-moisture-farm,Lars Moisture Farm,https://www.starwars.com/databank/lars-moisture-farm,Lars Moisture Farm,,,
Locations,616b36ed60c4e492a01ad05b,lau,Lau,https://www.starwars.com/databank/lau,Lau,,,
Locations,616b2d7302bd0492a01ad05b,level-1313,Level 1313,https://www.starwars.com/databank/level-1313,Level 1313,,,
Locations,616b2d48043e3492a01ad05b,lira-san,Lira San,https://www.starwars.com/databank/lira-san,Lira San,,,lasat
Locations,616b2cf39993d492a01ad05b,lola-sayu,Lola Sayu,https://www.starwars.com/databank/lola-sayu,Lola Sayu,,,
Locations,619ff3ec89beb737c941f177,lomi-usqi-noodle-shop,Lomi Usqi Noodle Shop,https://www.starwars.com/databank/lomi-usqi-noodle-shop,Lomi Usqi Noodle Shop,,,
Locations,616b2968ad6ca492a01ad05b,lothal,Lothal,https://www.starwars.com/databank/lothal,Lothal,,,devaronian
Locations,616b296ce37da492a01ad05b,lothal-capital-city,Lothal Capital City,https://www.starwars.com/databank/lothal-capital-city,Lothal Capital City,,,
Locations,616b2d2d94cb7492a01ad05b,lothal-depot,Lothal Depot,https://www.starwars.com/databank/lothal-depot,Lothal Depot,,,
Locations,616b2f8116516492a01ad05b,lothal-fuel-depot,Lothal fuel depot,https://www.starwars.com/databank/lothal-fuel-depot,Lothal fuel depot,,,
Locations,616b36053ddb1492a01ad05b,lothal-hospital,Lothal Hospital,https://www.starwars.com/databank/lothal-hospital,Lothal Hospital,,,
Locations,616b2f1419a1e492a01ad05b,lothal-imperial-airfield,Lothal Imperial airfield,https://www.starwars.com/databank/lothal-imperial-airfield,Lothal Imperial airfield,,,
Locations,616b2e74fad08492a01ad05b,lothal-imperial-factory,Lothal Imperial Factory,https://www.starwars.com/databank/lothal-imperial-factory,Lothal Imperial Factory,,,
Locations,616b29f0b5d27492a01ad05b,lothal-jedi-temple,Lothal Jedi Temple,https://www.starwars.com/databank/lothal-jedi-temple,Lothal Jedi Temple,,,
Locations,616b2a004641d492a01ad05b,lothal-old-republic-senate-building,Lothal Old Republic Senate Building,https://www.starwars.com/databank/lothal-old-republic-senate-building,Lothal Old Republic Senate Building,,,
Locations,616b35f53c478492a01ad05b,lothal-transmitter-tower,Lothal Transmitter Tower,https://www.starwars.com/databank/lothal-transmitter-tower,Lothal Transmitter Tower,,,
Locations,616b25d0e7ad3492a01ad05b,lotho-minor,Lotho Minor,https://www.starwars.com/databank/lotho-minor,Lotho Minor,,,anacondan
Locations,616b2d89137ec492a01ad05b,malachor,Malachor,https://www.starwars.com/databank/malachor,Malachor,,,
Locations,616b2d920b21f492a01ad05b,malachor-sith-temple,Malachor Sith temple,https://www.starwars.com/databank/malachor-sith-temple,Malachor Sith temple,,,
Locations,616b25d29d8fd492a01ad05b,malastare,Malastare,https://www.starwars.com/databank/malastare,Malastare,,,dug
Locations,616b32e3e4165492a01ad05b,maldo-kreis,Maldo Kreis,https://www.starwars.com/databank/maldo-kreis,Maldo Kreis,,,
Locations,616b25d496877492a01ad05b,mandalore,Mandalore,https://www.starwars.com/databank/mandalore,Mandalore,,,
Locations,616b33ffd7f67492a01ad05b,mapuzo,Mapuzo,https://www.starwars.com/databank/mapuzo,Mapuzo,,,
Locations,616b33e705212492a01ad05b,mapuzo-safehouse,Mapuzo safehouse ,https://www.starwars.com/databank/mapuzo-safehouse,Mapuzo safehouse,,,
Locations,616b2cadb3605492a01ad05b,maz-s-castle,Maz's Castle,https://www.starwars.com/databank/mazs-castle,Maz's Castle,,,
Locations,616b3020585fb492a01ad05b,mimban,Mimban,https://www.starwars.com/databank/mimban,Mimban,,,mimbanese
Locations,616b34ea2122e492a01ad05b,mokkotown,Mokkotown,https://www.starwars.com/databank/mokkotown,Mokkotown,,,
Locations,616b25d8834ad492a01ad05b,mon-cala,Mon Cala,https://www.starwars.com/databank/mon-cala,Mon Cala,,,mon-calamari
Locations,616b29489c9ac492a01ad05b,moraband,Moraband,https://www.starwars.com/databank/moraband,Moraband,,,
Locations,616b32ec993d6492a01ad05b,morak,Morak,https://www.starwars.com/databank/morak,Morak,,,
Locations,616b342ebc7ab492a01ad05b,morlana-one,Morlana One,https://www.starwars.com/databank/morlana-one,Morlana One,,,
Locations,616b25da2ac01492a01ad05b,mortis,Mortis,https://www.starwars.com/databank/mortis,Mortis,,,
Locations,616b25dbda197492a01ad05b,mos-eisley-cantina,Mos Eisley Cantina,https://www.starwars.com/databank/mos-eisley-cantina,Mos Eisley Cantina,,,
Locations,616b33bd227ee492a01ad05b,mos-eisley-mod-parlor,Mos Eisley Mod Parlor,https://www.starwars.com/databank/mos-eisley-mod-parlor,Mos Eisley Mod Parlor,,,
Locations,616b2a25d68d5492a01ad05b,mos-eisley-spaceport,Mos Eisley spaceport,https://www.starwars.com/databank/mos-eisley-spaceport,Mos Eisley spaceport,,,
Locations,616b25e2d9ec2492a01ad05b,mos-espa,Mos Espa,https://www.starwars.com/databank/mos-espa,Mos Espa,,,
Locations,616b3389c986f492a01ad05b,mos-espa-city-hall,Mos Espa City Hall,https://www.starwars.com/databank/mos-espa-city-hall,Mos Espa City Hall,,,
Locations,616b25e4c6eb5492a01ad05b,mos-espa-grand-arena,Mos Espa Grand Arena,https://www.starwars.com/databank/mos-espa-grand-arena,Mos Espa Grand Arena,,,
Locations,616b33c79daef492a01ad05b,mos-espa-worker-s-district,Mos Espa Worker’s District,https://www.starwars.com/databank/mos-espa-worker-s-district,Mos Espa Worker’s District,,,
Locations,616b34eb9acc4492a01ad05b,mount-tantiss,Mount Tantiss,https://www.starwars.com/databank/mount-tantiss,Mount Tantiss,,,
Locations,616b25e65dbb7492a01ad05b,mustafar,Mustafar,https://www.starwars.com/databank/mustafar,Mustafar,,,alazmec
Locations,616b2b45f9f4b492a01ad05b,mygeeto,Mygeeto,https://www.starwars.com/databank/mygeeto,Mygeeto,,,lurmen
Locations,616b2e4f91c1a492a01ad05b,mykapo,Mykapo,https://www.starwars.com/databank/mykapo,Mykapo,,,
Locations,616b25ee0a3b9492a01ad05b,naboo,Naboo,https://www.starwars.com/databank/naboo,Naboo,,,gungan
Locations,616b25f422a9c492a01ad05b,nal-hutta,Nal Hutta,https://www.starwars.com/databank/nal-hutta,Nal Hutta,,,hutt
Locations,616b3366aee64492a01ad05b,nala-se-s-private-lab,Nala Se's private lab,https://www.starwars.com/databank/nala-se-s-private-lab,Nala Se's private lab,,,
Locations,616b2e25cf51e492a01ad05b,naraka,Naraka,https://www.starwars.com/databank/naraka,Naraka,,,
Locations,616b3474cc96e492a01ad05b,narkina-5,Narkina 5,https://www.starwars.com/databank/narkina-5,Narkina 5,,,
Locations,616b350802751492a01ad05b,naval-intelligence-headquarters,Naval Intelligence Headquarters,https://www.starwars.com/databank/naval-intelligence-headquarters,Naval Intelligence Headquarters,,,
Locations,616b32d72fd96492a01ad05b,nevarro,Nevarro,https://www.starwars.com/databank/nevarro,Nevarro,,,
Locations,616b32b0b2961492a01ad05b,nevarro-bazaar,Nevarro bazaar,https://www.starwars.com/databank/nevarro-bazaar,Nevarro bazaar,,,
Locations,616b34558e8a3492a01ad05b,niamos,Niamos,https://www.starwars.com/databank/niamos,Niamos,,,
Locations,616b35ed4d98e492a01ad05b,nightsisters-temple-on-arcana,Nightsisters’ Temple on Arcana,https://www.starwars.com/databank/nightsisters-temple-on-arcana,Nightsisters’ Temple on Arcana,,,
Locations,616b2dac26df5492a01ad05b,niima-outpost,Niima Outpost,https://www.starwars.com/databank/niima-outpost,Niima Outpost,,,
Locations,616b2c21df227492a01ad05b,nixus,Nixus,https://www.starwars.com/databank/nixus,Nixus,,,
Locations,616b3087c435e492a01ad05b,numidian-prime,Numidian Prime,https://www.starwars.com/databank/numidian-prime,Numidian Prime,,,
Locations,616b33fdfa5a0492a01ad05b,nur,Nur,https://www.starwars.com/databank/nur,Nur,,,
Locations,616b25f5be052492a01ad05b,oba-diah,Oba Diah,https://www.starwars.com/databank/oba-diah,Oba Diah,,,
Locations,616b2a56ab756492a01ad05b,oba-diah-s-moon,Oba Diah's Moon,https://www.starwars.com/databank/oba-diah-s-moon,Oba Diah's Moon,,,
Locations,616b2b3495426492a01ad05b,obi-wan-s-house,Obi-Wan's House,https://www.starwars.com/databank/obi-wan-s-house,Obi-Wan's House,,,
Locations,616b311324e6c492a01ad05b,office-of-acquisitions,Office of Acquisitions,https://www.starwars.com/databank/office-of-acquisitions,Office of Acquisitions,,,
Locations,616b315ad7171492a01ad05b,oga-s-cantina,Oga’s Cantina,https://www.starwars.com/databank/oga-s-cantina,Oga’s Cantina,,,
Locations,616b29c97f2ad492a01ad05b,old-jho-s-pit-stop,Old Jho's Pit Stop,https://www.starwars.com/databank/old-jhos-pit-stop,Old Jho's Pit Stop,,,
Locations,616b333b2a51a492a01ad05b,old-ord-mantell-city,Old Ord Mantell City,https://www.starwars.com/databank/old-ord-mantell-city,Old Ord Mantell City,,,
Locations,619ffad762dfd3fd0f14a8b5,olega,Olega,https://www.starwars.com/databank/olega,Olega,,,
Locations,619ffb406f0ea7380151f177,olega-apothecary,Olega Apothecary,https://www.starwars.com/databank/olega-apothecary,Olega Apothecary,,,
Locations,619ffb3b68b6de0b8dd4c87d,olega-jedi-temple,Olega Jedi temple,https://www.starwars.com/databank/olega-jedi-temple,Olega Jedi temple,,,
Locations,616b3333a6216492a01ad05b,omega-s-room-marauder,Omega's Room (Marauder),https://www.starwars.com/databank/omega-s-room,Omega's Room (Marauder),,,
Locations,616b36898a0a7492a01ad05b,omega-s-room-mount-tantiss,Omega's room (Mount Tantiss),https://www.starwars.com/databank/omega-s-room-mount-tantiss,Omega's room (Mount Tantiss),,,
Locations,616b25f73abfa492a01ad05b,onderon,Onderon,https://www.starwars.com/databank/onderon,Onderon,,,dalgo
Locations,616b2d761753c492a01ad05b,oosalon-mesa,Oosalon Mesa,https://www.starwars.com/databank/oosalon-mesa,Oosalon Mesa,,,
Locations,616b29571226a492a01ad05b,ord-mantell,Ord Mantell,https://www.starwars.com/databank/ord-mantell,Ord Mantell,,,mikkian
Locations,616b3330ab98e492a01ad05b,ordo-moon,Ordo Moon,https://www.starwars.com/databank/ordo-moon,Ordo Moon,,,
Locations,616b25f949b33492a01ad05b,orto-plutonia,Orto Plutonia,https://www.starwars.com/databank/orto-plutonia,Orto Plutonia,,,talz
Locations,616b25fb2bbd2492a01ad05b,otoh-gunga,Otoh Gunga,https://www.starwars.com/databank/otoh-gunga,Otoh Gunga,,,
Locations,616b34f776cac492a01ad05b,pabu,Pabu,https://www.starwars.com/databank/pabu,Pabu,,,
Locations,616b3517431de492a01ad05b,pabu-archium,Pabu Archium,https://www.starwars.com/databank/pabu-archium,Pabu Archium,,,
Locations,616b37b7a4fd0492a01ad05b,pabu-cove,Pabu cove,https://www.starwars.com/databank/pabu-cove,Pabu cove,,,
Locations,616b2cd3205d3492a01ad05b,padme-s-apartment,Padmé's Apartment,https://www.starwars.com/databank/padmes-apartment,Padmé's Apartment,,,
Locations,616b260051f52492a01ad05b,pantora,Pantora,https://www.starwars.com/databank/pantora,Pantora,,,
Locations,616b31d11e93d492a01ad05b,pasaana,Pasaana,https://www.starwars.com/databank/pasaana,Pasaana,,,
Locations,616b33a6665ca492a01ad05b,peli-motto-s-hangar,Peli Motto's hangar,https://www.starwars.com/databank/peli-motto-s-hangar,Peli Motto's hangar,,,
Locations,616b35bc32414492a01ad05b,peridea,Peridea,https://www.starwars.com/databank/peridea,Peridea,,,
Locations,616b2f305fb62492a01ad05b,pillio,Pillio,https://www.starwars.com/databank/pillio,Pillio,,,
Locations,616b2601e0c55492a01ad05b,polis-massa,Polis Massa,https://www.starwars.com/databank/polis-massa,Polis Massa,,,kallidahin
Locations,616b31f96fa60492a01ad05b,purkoll-tower-base,Purkoll Tower Base,https://www.starwars.com/databank/purkoll-tower-base,Purkoll Tower Base,,,
Locations,616b33cc08e79492a01ad05b,pyke-base,Pyke Base,https://www.starwars.com/databank/pyke-base,Pyke Base,,,
Locations,616b32644771a492a01ad05b,pyke-stronghold,Pyke stronghold,https://www.starwars.com/databank/pyke-stronghold,Pyke stronghold,,,
Locations,616b2606c6d1c492a01ad05b,quarzite,Quarzite,https://www.starwars.com/databank/quarzite,Quarzite,,,belugan
Locations,616b3254a69b4492a01ad05b,rafa-s-laundry,Rafa's Laundry,https://www.starwars.com/databank/rafa-s-laundry,Rafa's Laundry,,,
Locations,616b350657d07492a01ad05b,raven-s-peak,Raven's Peak,https://www.starwars.com/databank/raven-s-peak,Raven's Peak,,,
Locations,616b3501d05ec492a01ad05b,raven-s-peak-sky-rail,Raven's Peak Sky Rail,https://www.starwars.com/databank/raven-s-peak-sky-rail,Raven's Peak Sky Rail,,,
Locations,616b260878757492a01ad05b,raxus,Raxus,https://www.starwars.com/databank/raxus,Raxus,,,
Locations,616b260a85888492a01ad05b,raydonia,Raydonia,https://www.starwars.com/databank/raydonia,Raydonia,,,
Locations,616b31ebae0af492a01ad05b,rebellion-outpost-on-aeos,Rebellion Outpost on Aeos,https://www.starwars.com/databank/rebellion-outpost-on-aeos,Rebellion Outpost on Aeos,,,
Locations,616b2e22b22f5492a01ad05b,reklam-station,Reklam Station,https://www.starwars.com/databank/reklam-station,Reklam Station,,,
Locations,616b2df5ac51e492a01ad05b,rey-s-home,Rey's Home,https://www.starwars.com/databank/rey-s-home,Rey's Home,,,
Locations,616b2a4fcb19a492a01ad05b,ringo-vinda,Ringo Vinda,https://www.starwars.com/databank/ringo-vinda,Ringo Vinda,,,mikkian
Locations,616b2ccdbd742492a01ad05b,rishi-station,Rishi Station,https://www.starwars.com/databank/rishi-station,Rishi Station,,,
Locations,616b260c28901492a01ad05b,rodia,Rodia,https://www.starwars.com/databank/rodia,Rodia,,,rodian
Locations,616b33eb13317492a01ad05b,royal-palace-of-alderaan,Royal Palace of Alderaan ,https://www.starwars.com/databank/royal-palace-of-alderaan,Royal Palace of Alderaan,,,
Locations,616b260e25004492a01ad05b,rugosa,Rugosa,https://www.starwars.com/databank/rugosa,Rugosa,,,
Locations,616b260fc25ac492a01ad05b,ryloth,Ryloth,https://www.starwars.com/databank/ryloth,Ryloth,,,
Locations,616b2616a965e492a01ad05b,saleucami,Saleucami,https://www.starwars.com/databank/saleucami,Saleucami,,,
Locations,616b360d40bf6492a01ad05b,santhe-shipyards,Santhe Shipyards,https://www.starwars.com/databank/santhe-shipyards,Santhe Shipyards,,,
Locations,616b33a4d58db492a01ad05b,sarlacc-pit,Sarlacc Pit,https://www.starwars.com/databank/sarlacc-pit,Sarlacc Pit,,,
Locations,616b300a1d934492a01ad05b,savareen,Savareen,https://www.starwars.com/databank/savareen,Savareen,,,
Locations,616b3084871f3492a01ad05b,savareen-refinery,Savareen refinery,https://www.starwars.com/databank/savareen-refinery,Savareen refinery,,,
Locations,616b2dfeb2424492a01ad05b,scarif,Scarif,https://www.starwars.com/databank/scarif,Scarif,,,
Locations,616b2618567eb492a01ad05b,scipio,Scipio,https://www.starwars.com/databank/scipio,Scipio,,,
Locations,616b354eb13ab492a01ad05b,seatos,Seatos,https://www.starwars.com/databank/seatos,Seatos,,,
Locations,616b2c0af25b9492a01ad05b,seelos,Seelos,https://www.starwars.com/databank/seelos,Seelos,,,
Locations,616b34cbcc29a492a01ad05b,senate-district,Senate District,https://www.starwars.com/databank/senate-district,Senate District,,,
Locations,616b2619df4df492a01ad05b,serenno,Serenno,https://www.starwars.com/databank/serenno,Serenno,,,
Locations,616b36ab25378492a01ad05b,setron,Setron,https://www.starwars.com/databank/setron,Setron,,,
Locations,616b2c2674647492a01ad05b,shantipole,Shantipole,https://www.starwars.com/databank/shantipole,Shantipole,,,dactillion
Locations,616b34f0120ee492a01ad05b,silla,Silla,https://www.starwars.com/databank/silla,Silla,,,
Locations,616b3212975fe492a01ad05b,sinta-glacier-colony,Sinta Glacier Colony,https://www.starwars.com/databank/sinta-glacier-colony,Sinta Glacier Colony,,,
Locations,616b32299b804492a01ad05b,sith-citadel,Sith Citadel,https://www.starwars.com/databank/sith-citadel,Sith Citadel,,,
Locations,616b2a87a73d5492a01ad05b,skako-minor,Skako Minor,https://www.starwars.com/databank/skako-minor,Skako Minor,,,
Locations,616b34c402574492a01ad05b,skara-nal,Skara Nal,https://www.starwars.com/databank/skara-nal,Skara Nal,,,
Locations,616b2e2f253b5492a01ad05b,skystrike-academy,Skystrike Academy,https://www.starwars.com/databank/skystrike-academy,Skystrike Academy,,,
Locations,616b2f6139c6a492a01ad05b,snoke-s-throne-room,Snoke's Throne Room,https://www.starwars.com/databank/snokes-throne-room,Snoke's Throne Room,,,
Locations,616b32c24e02a492a01ad05b,sorgan,Sorgan,https://www.starwars.com/databank/sorgan,Sorgan,,,
Locations,616b32c59f021492a01ad05b,sorgan-common-house,Sorgan Common House,https://www.starwars.com/databank/sorgan-common-house,Sorgan Common House,,,
Locations,616b2b9b606ff492a01ad05b,starkiller-base,Starkiller Base,https://www.starwars.com/databank/starkiller-base,Starkiller Base,,,
Locations,616b3590e00f0492a01ad05b,starlight-beacon,Starlight Beacon,https://www.starwars.com/databank/starlight-beacon,Starlight Beacon,,,
Locations,616b29a9ae1d9492a01ad05b,stygeon-prime,Stygeon Prime,https://www.starwars.com/databank/stygeon-prime,Stygeon Prime,,,
Locations,616b2f01ad1c0492a01ad05b,sundari,Sundari,https://www.starwars.com/databank/sundari,Sundari,,,
Locations,616b378716ffe492a01ad05b,suria-space-station,Suria space station,https://www.starwars.com/databank/suria-space-station,Suria space station,,,
Locations,616b2e3d8e100492a01ad05b,syndulla-residence,Syndulla Residence,https://www.starwars.com/databank/syndulla-residence,Syndulla Residence,,,
Locations,616b2c51ab71d492a01ad05b,takobo,Takobo,https://www.starwars.com/databank/takobo,Takobo,,,
Locations,616b2ca65fc78492a01ad05b,takodana,Takodana,https://www.starwars.com/databank/takodana,Takodana,,,
Locations,616b377f073d3492a01ad05b,tanda-s-cantina,Tanda’s Cantina,https://www.starwars.com/databank/tanda-s-cantina,Tanda’s Cantina,,,
Locations,616b37f940b40492a01ad05b,tantiss-vault,Tantiss vault,https://www.starwars.com/databank/tantiss-vault,Tantiss vault,,,
Locations,616b29727971f492a01ad05b,tarkintown,Tarkintown,https://www.starwars.com/databank/tarkintown,Tarkintown,,,
Locations,616b24604dbf3492a01ad05b,tatooine,Tatooine,https://www.starwars.com/databank/tatooine,Tatooine,,,hutt
Locations,616b26210464b492a01ad05b,teth,Teth,https://www.starwars.com/databank/teth,Teth,,,
Locations,616b372e2811b492a01ad05b,teth-monastery,Teth Monastery ,https://www.starwars.com/databank/teth-monastery,Teth Monastery,,,
Locations,616b30dcc61ea492a01ad05b,the-aces-lounge,The Aces' Lounge,https://www.starwars.com/databank/the-aces-lounge,The Aces' Lounge,,,
Locations,616b33b18c8dd492a01ad05b,the-armorer-s-forge,The Armorer's forge,https://www.starwars.com/databank/the-armorer-s-forge,The Armorer's forge,,,
Locations,616b26240c38c492a01ad05b,the-citadel,The Citadel,https://www.starwars.com/databank/the-citadel,The Citadel,,,
Locations,616b2df42b250492a01ad05b,the-graveyard-of-ships,The Graveyard of Ships,https://www.starwars.com/databank/the-graveyard-of-ships,The Graveyard of Ships,,,
Locations,616b3415c3585492a01ad05b,the-lars-homestead,the Lars homestead ,https://www.starwars.com/databank/the-lars-homestead,the Lars homestead,,,
Locations,616b300d23718492a01ad05b,the-lodge,The Lodge,https://www.starwars.com/databank/the-lodge,The Lodge,,,
Locations,616b2d523e657492a01ad05b,the-outlander-club,The Outlander Club,https://www.starwars.com/databank/the-outlander-club,The Outlander Club,,,
Locations,616b2d44360f1492a01ad05b,the-protectors-camp,The Protectors Camp,https://www.starwars.com/databank/the-protectors-camp,The Protectors Camp,,,
Locations,616b29aba76a5492a01ad05b,the-spire,The Spire,https://www.starwars.com/databank/the-spire,The Spire,,,
Locations,61c32639af18df7e7cd427e3,the-stranger-s-cave,The Stranger’s cave,https://www.starwars.com/databank/the-stranger-s-cave,The Stranger’s cave,,,
Locations,616b31ac340db492a01ad05b,the-titan,The Titan,https://www.starwars.com/databank/the-titan,The Titan,,,
Locations,616b2cd19d1a0492a01ad05b,the-works,The Works,https://www.starwars.com/databank/the-works,The Works,,,
Locations,616b2cca31344492a01ad05b,theed-royal-palace,Theed Royal Palace,https://www.starwars.com/databank/theed-royal-palace,Theed Royal Palace,,,
Locations,616b2e76ebc2d492a01ad05b,thrawn-s-office,Thrawn's Office,https://www.starwars.com/databank/thrawns-office,Thrawn's Office,,,
Locations,616b33d53b60e492a01ad05b,tibidon-carving-station,tibidon carving station,https://www.starwars.com/databank/tibidon-carving-station,tibidon carving station,,,
Locations,616b336b18ca4492a01ad05b,tipoca-city,Tipoca City,https://www.starwars.com/databank/tipoca-city,Tipoca City,,,
Locations,616b331811f25492a01ad05b,tipoca-city-training-facility,Tipoca City Training Facility,https://www.starwars.com/databank/tipoca-city-training-facility,Tipoca City Training Facility,,,
Locations,616b30db57e42492a01ad05b,torra-s-quarters,Torra's Quarters,https://www.starwars.com/databank/torra-s-quarters,Torra's Quarters,,,
Locations,616b338854bea492a01ad05b,tosche-station,Tosche Station,https://www.starwars.com/databank/tosche-station,Tosche Station,,,
