id,name,gender,species,dimension type,dimension size,character databank link,media type,media key,appearance name
616b27e2dd0f3492a01ad05b,Kanan Jarrus   Caleb Dume,male,human,,unknown,https://www.starwars.com/databank/kanan-jarrus,games-apps,star-wars-rebels-chopper-chase,Star Wars Rebels: Chopper Chase
616b27e2dd0f3492a01ad05b,Kanan Jarrus   Caleb Dume,male,human,,unknown,https://www.starwars.com/databank/kanan-jarrus,games-apps,star-wars-rebels-ghost-raid,Star Wars Rebels: Ghost Raid
616b27e2dd0f3492a01ad05b,Kanan Jarrus   Caleb Dume,male,human,,unknown,https://www.starwars.com/databank/kanan-jarrus,games-apps,team-tactics-star-wars-arcade,Team Tactics - Star Wars Arcade
616b344bdd882492a01ad05b,Karis Nemik,unknown,unknown,,unknown,https://www.starwars.com/databank/karis-nemik,series,andor,Andor
616b27ea3bd8c492a01ad05b,Katooni,female,tholothian,Height,1.3m,https://www.starwars.com/databank/katooni,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b384b2425d492a01ad05b,Kay Vess,unknown,human,Height,1.7m,https://www.starwars.com/databank/kay-vess,games-apps,star-wars-outlaws,Star Wars Outlaws
616b2dcc7289f492a01ad05b,Kaydel Connix,female,human,,unknown,https://www.starwars.com/databank/kaydel-connix,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2dcc7289f492a01ad05b,Kaydel Connix,female,human,,unknown,https://www.starwars.com/databank/kaydel-connix,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b3075d1e2c492a01ad05b,"Kazuda ""Kaz"" Xiono",male,human,,unknown,https://www.starwars.com/databank/kazuda-kaz-xiono,series,star-wars-resistance,Star Wars Resistance
616b30038a689492a01ad05b,Kedpin Shoklop,male,wermal,,unknown,https://www.starwars.com/databank/kedpin-shoklop,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b27ebd9914492a01ad05b,Keeper Agruss,male,zygerrian,Height,1.97m,https://www.starwars.com/databank/keeper-agruss,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2baab54af492a01ad05b,Kekit,unknown,jawa,,unknown,https://www.starwars.com/databank/kekit,games-apps,star-wars-commander,Star Wars: Commander
616b30dea0c07492a01ad05b,Kel,male,unknown,,unknown,https://www.starwars.com/databank/kel,series,star-wars-resistance,Star Wars Resistance
616b34df62883492a01ad05b,Kelleran Beq,male,unknown,Height,1.87m,https://www.starwars.com/databank/kelleran-beq,series,the-mandalorian,The Mandalorian
616b375f2195a492a01ad05b,Kelnacca,unknown,unknown,Height,2.29m,https://www.starwars.com/databank/kelnacca,series,the-acolyte,The Acolyte
616b32a4a16dc492a01ad05b,Keo Venzee,unknown,unknown,,unknown,https://www.starwars.com/databank/keo-venzee,games-apps,star-wars-squadrons,Star Wars: Squadrons
616b342af2812492a01ad05b,Kerri,unknown,unknown,,unknown,https://www.starwars.com/databank/kerri,series,andor,Andor
616b334a78fcb492a01ad05b,Ketch,unknown,weequay,,unknown,https://www.starwars.com/databank/ketch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2c33507e4492a01ad05b,Ketsu Onyo,female,unknown,,unknown,https://www.starwars.com/databank/ketsu-onyo,series,star-wars-rebels,Star Wars Rebels
616b27ed76919492a01ad05b,Ki-Adi-Mundi,male,cerean,Height,1.98m,https://www.starwars.com/databank/ki-adi-mundi,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b27ed76919492a01ad05b,Ki-Adi-Mundi,male,cerean,Height,1.98m,https://www.starwars.com/databank/ki-adi-mundi,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b27ed76919492a01ad05b,Ki-Adi-Mundi,male,cerean,Height,1.98m,https://www.starwars.com/databank/ki-adi-mundi,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b27ed76919492a01ad05b,Ki-Adi-Mundi,male,cerean,Height,1.98m,https://www.starwars.com/databank/ki-adi-mundi,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b27ed76919492a01ad05b,Ki-Adi-Mundi,male,cerean,Height,1.98m,https://www.starwars.com/databank/ki-adi-mundi,series,tales-of-the-jedi,Tales of the Jedi
616b27ed76919492a01ad05b,Ki-Adi-Mundi,male,cerean,Height,1.98m,https://www.starwars.com/databank/ki-adi-mundi,series,the-acolyte,The Acolyte
616b27f51f8ab492a01ad05b,Kiera Swan,female,weequay,Height,1.68m,https://www.starwars.com/databank/kiera-swan,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2bd6a807c492a01ad05b,Kin Robb,female,unknown,Height,2.0m,https://www.starwars.com/databank/kin-robb,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b32594ab28492a01ad05b,Kinash Lock,unknown,unknown,,unknown,https://www.starwars.com/databank/kinash-lock,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b27f6c8f3e492a01ad05b,King Katuunko,male,toydarian,Height,1.52m,https://www.starwars.com/databank/king-katuunko,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b27f85f806492a01ad05b,King Manchucho,male,aleena,Height,0.78m,https://www.starwars.com/databank/king-manchucho,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b27f9febac492a01ad05b,King Ramsis Dendup,male,unknown,Height,1.68m,https://www.starwars.com/databank/king-ramsis-dendup,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b27fbe68bf492a01ad05b,King Sanjay Rash,male,unknown,Height,1.74m,https://www.starwars.com/databank/king-sanjay-rash,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b3476ca401492a01ad05b,Kino Loy,unknown,unknown,,unknown,https://www.starwars.com/databank/kino-loy,series,andor,Andor
616b22d2d7168492a01ad05b,Kit Fisto,male,nautolan,Height,1.96m,https://www.starwars.com/databank/kit-fisto,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b22d2d7168492a01ad05b,Kit Fisto,male,nautolan,Height,1.96m,https://www.starwars.com/databank/kit-fisto,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b22d2d7168492a01ad05b,Kit Fisto,male,nautolan,Height,1.96m,https://www.starwars.com/databank/kit-fisto,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b22c00340f492a01ad05b,Kitster,male,unknown,Height,1.24m,https://www.starwars.com/databank/kitster,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b297592ebd492a01ad05b,Kitwarr,male,unknown,,unknown,https://www.starwars.com/databank/kitwarr,series,star-wars-rebels,Star Wars Rebels
616b2b3118e72492a01ad05b,Klaatu,male,nikto-green,,unknown,https://www.starwars.com/databank/klaatu,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b31b255070492a01ad05b,Klaud,unknown,unknown,,unknown,https://www.starwars.com/databank/klaud,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b3442335ed492a01ad05b,Kleya Marki,unknown,unknown,,unknown,https://www.starwars.com/databank/kleya-marki,series,andor,Andor
616b2e7fc7339492a01ad05b,Klik-Klak,male,geonosian,Height,1.75m,https://www.starwars.com/databank/klik-klak,series,star-wars-rebels,Star Wars Rebels
616b27ff2cc15492a01ad05b,Korkie Kryze,male,unknown,Height,1.65m,https://www.starwars.com/databank/korkie-kryze,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2dc62b362492a01ad05b,Korr Sella,female,human,Height,1.65m,https://www.starwars.com/databank/korr-sella,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b30c1071f6492a01ad05b,Kragan Gorr,male,unknown,,unknown,https://www.starwars.com/databank/kragan-gorr,series,star-wars-resistance,Star Wars Resistance
616b2800d7f39492a01ad05b,Krismo Sodi,male,kage,Height,1.89m,https://www.starwars.com/databank/krismo-sodi,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b338461e17492a01ad05b,Krrsantan,unknown,wookiee,,unknown,https://www.starwars.com/databank/krrsantan,series,the-book-of-boba-fett,The Book of Boba Fett
616b31805f944492a01ad05b,Kuiil,male,ugnaught,,unknown,https://www.starwars.com/databank/kuiil,series,the-mandalorian,The Mandalorian
616b3226382dd492a01ad05b,Kuruk,male,unknown,,unknown,https://www.starwars.com/databank/kuruk,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b3226382dd492a01ad05b,Kuruk,male,unknown,,unknown,https://www.starwars.com/databank/kuruk,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2fd13831e492a01ad05b,L3-37,unknown,unknown,Height,1.79m,https://www.starwars.com/databank/l3-37,films,solo,Solo: A Star Wars Story
616b300822e5f492a01ad05b,Lady Proxima,female,grindalid,Height,4.88m,https://www.starwars.com/databank/lady-proxima,films,solo,Solo: A Star Wars Story
616b28027a7f3492a01ad05b,Lagos,female,unknown,,unknown,https://www.starwars.com/databank/lagos,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2aebac5cc492a01ad05b,Lama Su,male,kaminoan,Height,2.29m,https://www.starwars.com/databank/lama-su,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2aebac5cc492a01ad05b,Lama Su,male,kaminoan,Height,2.29m,https://www.starwars.com/databank/lama-su,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2aebac5cc492a01ad05b,Lama Su,male,kaminoan,Height,2.29m,https://www.starwars.com/databank/lama-su,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b23df6aa78492a01ad05b,Lando Calrissian,male,human,Height,1.78m,https://www.starwars.com/databank/lando-calrissian,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b23df6aa78492a01ad05b,Lando Calrissian,male,human,Height,1.78m,https://www.starwars.com/databank/lando-calrissian,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b23df6aa78492a01ad05b,Lando Calrissian,male,human,Height,1.78m,https://www.starwars.com/databank/lando-calrissian,films,solo,Solo: A Star Wars Story
616b23df6aa78492a01ad05b,Lando Calrissian,male,human,Height,1.78m,https://www.starwars.com/databank/lando-calrissian,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b23df6aa78492a01ad05b,Lando Calrissian,male,human,Height,1.78m,https://www.starwars.com/databank/lando-calrissian,series,star-wars-rebels,Star Wars Rebels
616b23df6aa78492a01ad05b,Lando Calrissian,male,human,Height,1.78m,https://www.starwars.com/databank/lando-calrissian,games-apps,star-wars-pinball-solo-a-star-wars-story,Star Wars Pinball: Solo: A Star Wars Story
616b23df6aa78492a01ad05b,Lando Calrissian,male,human,Height,1.78m,https://www.starwars.com/databank/lando-calrissian,games-apps,star-wars-arcade,Star Wars Arcade
616b34f5fa5d9492a01ad05b,Lanse Crowder,unknown,unknown,,unknown,https://www.starwars.com/databank/lanse-crowder,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b307c5b2a6492a01ad05b,"Lark and Jonk a k a  ""The Twins""",unknown,unknown,,unknown,https://www.starwars.com/databank/lark-and-jonk-a-k-a-the-twins,films,solo,Solo: A Star Wars Story
616b28041ea90492a01ad05b,Latts Razzi,female,theelin,Height,1.79m,https://www.starwars.com/databank/latts-razzi,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b313e64d3b492a01ad05b,LE-12,unknown,unknown,,unknown,https://www.starwars.com/databank/le-12,series,star-wars-resistance,Star Wars Resistance
616b31c1d392e492a01ad05b,Lechee,male,gran,,unknown,https://www.starwars.com/databank/lechee,series,star-wars-resistance,Star Wars Resistance
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,films,rogue-one,Rogue One: A Star Wars Story
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,series,obi-wan-kenobi,Obi-Wan Kenobi
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,series,star-wars-resistance,Star Wars Resistance
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,series,star-wars-rebels,Star Wars Rebels
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,games-apps,disney-infinity-3-0-character-quest,Disney Infinity 3 0 - Character Quest
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,games-apps,star-wars-battlefront,Star Wars: Battlefront
616b23f0e818f492a01ad05b,Leia Organa,female,human,Height,1.5m,https://www.starwars.com/databank/leia-organa,games-apps,star-wars-rivals,Star Wars: Rivals
616b345a1a6f2492a01ad05b,Leida Mothma,unknown,unknown,,unknown,https://www.starwars.com/databank/leida-mothma,series,andor,Andor
616b34d4e3ba7492a01ad05b,Lens Kamo,unknown,unknown,,unknown,https://www.starwars.com/databank/lens-kamo,games-apps,star-wars-tales-from-the-galaxy-s-edge,Star Wars: Tales from the Galaxy's Edge
616b31a5a0b4c492a01ad05b,Leoz,male,nikto,,unknown,https://www.starwars.com/databank/leoz,series,star-wars-resistance,Star Wars Resistance
616b2805c64ea492a01ad05b,Letta Turmond,female,unknown,,unknown,https://www.starwars.com/databank/letta-turmond,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2ba4e1891492a01ad05b,Liana Kor,female,twi-lek,,unknown,https://www.starwars.com/databank/liana-kor,games-apps,star-wars-commander,Star Wars: Commander
616b305e1ab49492a01ad05b,Lieutenant Bolandin,male,human,Height,1.88m,https://www.starwars.com/databank/lieutenant-bolandin,films,solo,Solo: A Star Wars Story
616b367102cfb492a01ad05b,Lieutenant Callahan,unknown,human,Height,1.68m,https://www.starwars.com/databank/lieutenant-callahan,series,star-wars-ahsoka,Ahsoka
616b2d7e87177492a01ad05b,Lieutenant Dicer,female,human,,unknown,https://www.starwars.com/databank/lieutenant-dicer,series,star-wars-rebels,Star Wars Rebels
616b3173f3457492a01ad05b,Lieutenant Galek,female,human,,unknown,https://www.starwars.com/databank/lieutenant-galek,series,star-wars-resistance,Star Wars Resistance
616b373650021492a01ad05b,Lieutenant Hilo,unknown,unknown,Height,1.83m,https://www.starwars.com/databank/lieutenant-hilo,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2dc2cb459492a01ad05b,Lieutenant Mitaka,male,human,,unknown,https://www.starwars.com/databank/lieutenant-mitaka,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2e99ed662492a01ad05b,Lieutenant Mytus Adema,male,human,,unknown,https://www.starwars.com/databank/lieutenant-mytus-adema,films,rogue-one,Rogue One: A Star Wars Story
616b3273e83cf492a01ad05b,Lindon Javes,unknown,unknown,,unknown,https://www.starwars.com/databank/lindon-javes,games-apps,star-wars-squadrons,Star Wars: Squadrons
616b280764db7492a01ad05b,Lobot,male,human,Height,1.75m,https://www.starwars.com/databank/lobot,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b2af12e5e5492a01ad05b,Logray,male,ewok,Height,1.0m,https://www.starwars.com/databank/logray,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b280929aef492a01ad05b,Lok Durd,male,neimoidian,Height,2.11m,https://www.starwars.com/databank/lok-durd,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b34058c728492a01ad05b,Lola (L0-LA59),unknown,unknown,,unknown,https://www.starwars.com/databank/lola-l0-la59,series,obi-wan-kenobi,Obi-Wan Kenobi
616b2ae704e09492a01ad05b,Lolo Purs,female,rodian,,unknown,https://www.starwars.com/databank/lolo-purs,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b280b438b5492a01ad05b,Lom Pyke,male,pyke,,unknown,https://www.starwars.com/databank/lom_pyke,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2cb4352fe492a01ad05b,Lor San Tekka,male,human,Height,1.85m,https://www.starwars.com/databank/lor-san-tekka,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b337d51e94492a01ad05b,Lortha Peel,unknown,unknown,,unknown,https://www.starwars.com/databank/lortha-peel,series,the-book-of-boba-fett,The Book of Boba Fett
616b280cf1749492a01ad05b,Lott Dod,male,neimoidian,Height,1.9m,https://www.starwars.com/databank/lott-dod,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b280cf1749492a01ad05b,Lott Dod,male,neimoidian,Height,1.9m,https://www.starwars.com/databank/lott-dod,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2f9a0216d492a01ad05b,Lovey,female,human,,unknown,https://www.starwars.com/databank/lovey,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b32a824605492a01ad05b,LT-514,unknown,unknown,,unknown,https://www.starwars.com/databank/lt-514,games-apps,star-wars-squadrons,Star Wars: Squadrons
616b34d6636f9492a01ad05b,Lt  Gauge,unknown,unknown,,unknown,https://www.starwars.com/databank/lt-gauge,games-apps,star-wars-tales-from-the-galaxy-s-edge,Star Wars: Tales from the Galaxy s Edge
616b34441498b492a01ad05b,Lt  Gorn,unknown,unknown,,unknown,https://www.starwars.com/databank/lt-gorn,series,andor,Andor
616b38858bbdc492a01ad05b,Lt  Holmes,unknown,human,Height,2.0m,https://www.starwars.com/databank/lt-holmes,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b34f18f437492a01ad05b,Lt  Nolan,unknown,unknown,,unknown,https://www.starwars.com/databank/lt-nolan,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,series,the-book-of-boba-fett,The Book of Boba Fett
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,series,the-mandalorian,The Mandalorian
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,series,obi-wan-kenobi,Obi-Wan Kenobi
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,series,star-wars-rebels,Star Wars Rebels
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,star-wars-tiny-death-star,Star Wars: Tiny Death Star
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,star-wars-tiny-death-star-sea-,Star Wars: Tiny Death Star (SEA)
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,star-wars-arcade,Star Wars Arcade
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,yoda-s-jedi-training-star-wars-arcade,Yoda's Jedi Training - Star Wars Arcade
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,disney-infinity-3-0-character-quest,Disney Infinity 3 0 - Character Quest
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,a-sticker-book-far-far-away,A Sticker Book Far  Far Away
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,star-wars-battlefront,Star Wars: Battlefront
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,star-wars-rivals,Star Wars: Rivals
616b23e6f5453492a01ad05b,Luke Skywalker,male,human,Height,1.72m,https://www.starwars.com/databank/luke-skywalker,games-apps,jedi-mind-match,Jedi Mind Match
616b280eb3ab4492a01ad05b,Luminara Unduli,female,mirialan,Height,1.76m,https://www.starwars.com/databank/luminara-unduli,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b280eb3ab4492a01ad05b,Luminara Unduli,female,mirialan,Height,1.76m,https://www.starwars.com/databank/luminara-unduli,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b280eb3ab4492a01ad05b,Luminara Unduli,female,mirialan,Height,1.76m,https://www.starwars.com/databank/luminara-unduli,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b280eb3ab4492a01ad05b,Luminara Unduli,female,mirialan,Height,1.76m,https://www.starwars.com/databank/luminara-unduli,series,star-wars-rebels,Star Wars Rebels
616b341976bdf492a01ad05b,Luthen Rael,unknown,unknown,,unknown,https://www.starwars.com/databank/luthen-rael,series,andor,Andor
616b2815b2076492a01ad05b,Lux Bonteri,male,unknown,Height,1.78m,https://www.starwars.com/databank/lux-bonteri,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b34fa78bd0492a01ad05b,Lyana,unknown,unknown,,unknown,https://www.starwars.com/databank/lyana,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2b0507722492a01ad05b,Lyn Me,female,twi-lek,Height,1.6m,https://www.starwars.com/databank/lyn-me,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b2eb4dbe3d492a01ad05b,Lyra Erso,female,human,Height,1.7m,https://www.starwars.com/databank/lyra-erso,films,rogue-one,Rogue One: A Star Wars Story
616b281ccfc08492a01ad05b,M5-BZ,unknown,unknown,Height,1.15m,https://www.starwars.com/databank/m5-bz,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b34234ec93492a01ad05b,Maarva Andor,unknown,unknown,,unknown,https://www.starwars.com/databank/maarva-andor,series,andor,Andor
616b24154b963492a01ad05b,Mace Windu,male,unknown,Height,1.92m,https://www.starwars.com/databank/mace-windu,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b24154b963492a01ad05b,Mace Windu,male,unknown,Height,1.92m,https://www.starwars.com/databank/mace-windu,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b24154b963492a01ad05b,Mace Windu,male,unknown,Height,1.92m,https://www.starwars.com/databank/mace-windu,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b24154b963492a01ad05b,Mace Windu,male,unknown,Height,1.92m,https://www.starwars.com/databank/mace-windu,series,tales-of-the-jedi,Tales of the Jedi
616b24154b963492a01ad05b,Mace Windu,male,unknown,Height,1.92m,https://www.starwars.com/databank/mace-windu,games-apps,jedi-mind-match,Jedi Mind Match
616b373ea7ef1492a01ad05b,Mae Aniseya,unknown,unknown,Height,1.67m,https://www.starwars.com/databank/mae,series,the-acolyte,The Acolyte
616b2d50b132a492a01ad05b,Magaloof,male,unknown,Height,1.4m,https://www.starwars.com/databank/magaloof,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2dce2ba71492a01ad05b,Major Brance,male,human,Height,1.75m,https://www.starwars.com/databank/major-brance,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2b1f47b83492a01ad05b,Major Bren Derlin,male,unknown,,unknown,https://www.starwars.com/databank/major-bren-derlin,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b2ebd0abe8492a01ad05b,Major Capin Harinar,male,human,,unknown,https://www.starwars.com/databank/major-capin-harinar,films,rogue-one,Rogue One: A Star Wars Story
616b344faef2f492a01ad05b,Major Partagaz,unknown,unknown,,unknown,https://www.starwars.com/databank/major-partagaz,series,andor,Andor
616b281e96131492a01ad05b,Major Rigosso,male,belugan,,unknown,https://www.starwars.com/databank/major-rigosso,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b30d2f142b492a01ad05b,Major Vonreg,male,human,,unknown,https://www.starwars.com/databank/major-vonreg,series,star-wars-resistance,Star Wars Resistance
616b2bda38299492a01ad05b,Mak Plain,unknown,muun,,unknown,https://www.starwars.com/databank/mak-plain,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2c1b3c5ed492a01ad05b,Malakili,male,human,Height,1.72m,https://www.starwars.com/databank/malakili,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b28205fcf9492a01ad05b,Mantu,male,unknown,Height,1.54m,https://www.starwars.com/databank/mantu,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2bdbb2249492a01ad05b,Mar Tuuk,male,neimoidian,Height,2.09m,https://www.starwars.com/databank/mar-tuuk,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
